source,target,weight,time,electrode
e3_w24_t254,e3_w24_t255,1.0,24,F3
e4_w24_t0,e4_w24_t1,1.0,24,FZ
e4_w24_t1,e4_w24_t2,1.0,24,FZ
e4_w24_t1,e4_w24_t96,0.0105,24,FZ
e4_w24_t2,e4_w24_t3,1.0,24,FZ
e4_w24_t2,e4_w24_t95,0.0108,24,FZ
e4_w24_t4,e4_w24_t94,0.0111,24,FZ
e4_w24_t5,e4_w24_t94,0.0112,24,FZ
e4_w24_t6,e4_w24_t7,1.0,24,FZ
e4_w24_t6,e4_w24_t11,0.2,24,FZ
e4_w24_t6,e4_w24_t12,0.1667,24,FZ
e4_w24_t6,e4_w24_t83,0.013,24,FZ
e4_w24_t6,e4_w24_t84,0.0128,24,FZ
e4_w24_t7,e4_w24_t8,1.0,24,FZ
e4_w24_t7,e4_w24_t10,0.3333,24,FZ
e4_w24_t9,e4_w24_t10,1.0,24,FZ
e4_w24_t10,e4_w24_t11,1.0,24,FZ
e4_w24_t12,e4_w24_t13,1.0,24,FZ
e4_w24_t12,e4_w24_t61,0.0204,24,FZ
e4_w24_t12,e4_w24_t62,0.02,24,FZ
e4_w24_t13,e4_w24_t14,1.0,24,FZ
e4_w24_t13,e4_w24_t18,0.2,24,FZ
e4_w24_t14,e4_w24_t15,1.0,24,FZ
e4_w24_t14,e4_w24_t17,0.3333,24,FZ
e4_w24_t14,e4_w24_t18,0.25,24,FZ
e4_w24_t15,e4_w24_t17,0.5,24,FZ
e4_w24_t16,e4_w24_t17,1.0,24,FZ
e4_w24_t17,e4_w24_t18,1.0,24,FZ
e4_w24_t18,e4_w24_t19,1.0,24,FZ
e4_w24_t20,e4_w24_t21,1.0,24,FZ
e4_w24_t20,e4_w24_t59,0.0256,24,FZ
e4_w24_t21,e4_w24_t22,1.0,24,FZ
e4_w24_t22,e4_w24_t48,0.0385,24,FZ
e4_w24_t25,e4_w24_t26,1.0,24,FZ
e4_w24_t25,e4_w24_t42,0.0588,24,FZ
e4_w24_t25,e4_w24_t43,0.0556,24,FZ
e4_w24_t25,e4_w24_t46,0.0476,24,FZ
e4_w24_t26,e4_w24_t27,1.0,24,FZ
e4_w24_t26,e4_w24_t30,0.25,24,FZ
e4_w24_t26,e4_w24_t31,0.2,24,FZ
e4_w24_t27,e4_w24_t28,1.0,24,FZ
e4_w24_t29,e4_w24_t30,1.0,24,FZ
e4_w24_t37,e4_w24_t38,1.0,24,FZ
e4_w24_t38,e4_w24_t41,0.3333,24,FZ
e4_w24_t40,e4_w24_t41,1.0,24,FZ
e4_w24_t41,e4_w24_t42,1.0,24,FZ
e4_w24_t44,e4_w24_t46,0.5,24,FZ
e4_w24_t45,e4_w24_t46,1.0,24,FZ
e4_w24_t46,e4_w24_t47,1.0,24,FZ
e4_w24_t47,e4_w24_t48,1.0,24,FZ
e4_w24_t55,e4_w24_t59,0.25,24,FZ
e4_w24_t58,e4_w24_t59,1.0,24,FZ
e4_w24_t59,e4_w24_t60,1.0,24,FZ
e4_w24_t60,e4_w24_t61,1.0,24,FZ
e4_w24_t63,e4_w24_t64,1.0,24,FZ
e4_w24_t63,e4_w24_t77,0.0714,24,FZ
e4_w24_t64,e4_w24_t65,1.0,24,FZ
e4_w24_t75,e4_w24_t76,1.0,24,FZ
e4_w24_t81,e4_w24_t82,1.0,24,FZ
e4_w24_t82,e4_w24_t83,1.0,24,FZ
e4_w24_t87,e4_w24_t88,1.0,24,FZ
e4_w24_t89,e4_w24_t94,0.2,24,FZ
e4_w24_t90,e4_w24_t94,0.25,24,FZ
e4_w24_t93,e4_w24_t94,1.0,24,FZ
e4_w24_t94,e4_w24_t95,1.0,24,FZ
e4_w24_t95,e4_w24_t96,1.0,24,FZ
e4_w24_t96,e4_w24_t97,1.0,24,FZ
e4_w24_t97,e4_w24_t98,1.0,24,FZ
e4_w24_t101,e4_w24_t102,1.0,24,FZ
e4_w24_t102,e4_w24_t103,1.0,24,FZ
e4_w24_t103,e4_w24_t104,1.0,24,FZ
e4_w24_t110,e4_w24_t111,1.0,24,FZ
e4_w24_t111,e4_w24_t112,1.0,24,FZ
e4_w24_t116,e4_w24_t117,1.0,24,FZ
e4_w24_t116,e4_w24_t225,0.0092,24,FZ
e4_w24_t117,e4_w24_t118,1.0,24,FZ
e4_w24_t117,e4_w24_t223,0.0094,24,FZ
e4_w24_t118,e4_w24_t119,1.0,24,FZ
e4_w24_t118,e4_w24_t222,0.0096,24,FZ
e4_w24_t120,e4_w24_t222,0.0098,24,FZ
e4_w24_t122,e4_w24_t221,0.0101,24,FZ
e4_w24_t126,e4_w24_t127,1.0,24,FZ
e4_w24_t127,e4_w24_t128,1.0,24,FZ
e4_w24_t127,e4_w24_t217,0.0111,24,FZ
e4_w24_t127,e4_w24_t219,0.0109,24,FZ
e4_w24_t128,e4_w24_t129,1.0,24,FZ
e4_w24_t128,e4_w24_t216,0.0114,24,FZ
e4_w24_t136,e4_w24_t137,1.0,24,FZ
e4_w24_t137,e4_w24_t138,1.0,24,FZ
e4_w24_t137,e4_w24_t142,0.2,24,FZ
e4_w24_t138,e4_w24_t139,1.0,24,FZ
e4_w24_t138,e4_w24_t141,0.3333,24,FZ
e4_w24_t140,e4_w24_t141,1.0,24,FZ
e4_w24_t141,e4_w24_t142,1.0,24,FZ
